property_type,room_type,accommodates,bathrooms,city,number_of_reviews,log_price
Apartment,Entire home/apt,2,1.0,NYC,0,5.480638923
Apartment,Private room,1,1.5,NYC,3,3.912023005
Apartment,Entire home/apt,4,1.0,Boston,6,4.8598124039999995
Apartment,Private room,3,1.0,NYC,8,4.382026635
Apartment,Private room,1,1.0,NYC,2,4.442651256
Apartment,Entire home/apt,2,1.0,NYC,88,5.068904202
House,Entire home/apt,5,2.0,NYC,0,5.521460918
Apartment,Private room,2,1.0,NYC,10,3.951243719
Other,Private room,2,1.0,Boston,0,5.384495062999999
Apartment,Entire home/apt,3,1.0,NYC,5,4.905274778
House,Private room,2,1.0,LA,1,3.80666249
Apartment,Entire home/apt,4,1.0,NYC,322,5.010635294
Apartment,Entire home/apt,3,1.0,DC,0,5.521460918
Apartment,Private room,2,1.0,NYC,30,5.164785974
Apartment,Private room,2,1.5,NYC,5,3.496507561
Apartment,Entire home/apt,2,1.0,DC,8,4.65396035
Apartment,Private room,1,1.0,NYC,1,3.526360525
Apartment,Private room,2,1.0,NYC,16,4.382026635
Apartment,Entire home/apt,3,1.0,NYC,18,4.905274778
House,Private room,2,1.0,LA,0,4.317488114
Parking Space,Shared room,1,,LA,0,4.6051701860000005
Apartment,Entire home/apt,4,1.0,NYC,0,5.170483995
Apartment,Entire home/apt,2,1.0,LA,48,5.129898715
Apartment,Entire home/apt,4,1.0,NYC,0,5.293304825
House,Entire home/apt,3,1.0,LA,80,4.9344739330000005
Condominium,Entire home/apt,4,2.5,NYC,4,5.703782475
Apartment,Entire home/apt,4,1.0,NYC,5,4.553876892
House,Private room,4,1.0,LA,19,4.59511985
House,Private room,3,1.0,SF,85,4.59511985
Apartment,Private room,1,1.0,NYC,0,3.912023005
Apartment,Private room,2,1.0,NYC,17,4.709530201000001
Apartment,Private room,1,1.0,Boston,1,4.262679877
Loft,Private room,1,1.0,NYC,96,4.234106505
Apartment,Private room,2,1.0,NYC,0,4.59511985
House,Entire home/apt,2,1.0,LA,44,5.043425117
Dorm,Shared room,4,4.0,LA,33,2.7080502010000003
Apartment,Entire home/apt,4,1.5,NYC,85,5.293304825
Apartment,Shared room,2,1.0,LA,0,4.317488114
Apartment,Entire home/apt,8,2.0,Chicago,16,5.703782475
Apartment,Entire home/apt,4,2.0,NYC,4,4.615120517
House,Private room,2,1.0,SF,3,4.86753445
Apartment,Entire home/apt,6,2.0,LA,2,5.517452896
Apartment,Entire home/apt,3,1.0,LA,1,4.828313737
Apartment,Private room,2,1.0,NYC,15,3.912023005
Apartment,Private room,2,1.0,Chicago,12,3.555348061
Apartment,Entire home/apt,2,1.0,SF,0,4.48863637
House,Private room,2,1.0,SF,192,4.8598124039999995
Apartment,Entire home/apt,2,2.0,LA,3,4.6051701860000005
Apartment,Private room,1,1.0,NYC,0,4.48863637
House,Entire home/apt,3,1.0,NYC,8,4.5643481910000006
Apartment,Private room,1,1.0,NYC,2,4.007333185
Condominium,Entire home/apt,3,1.0,Boston,5,4.700480366
Condominium,Entire home/apt,4,1.0,LA,57,4.077537444
Apartment,Private room,2,2.0,LA,7,3.688879454
Apartment,Entire home/apt,6,1.0,NYC,9,5.298317367
Apartment,Entire home/apt,4,1.0,NYC,0,5.703782475
House,Private room,1,0.0,LA,0,2.833213344
Apartment,Private room,3,1.0,NYC,6,3.401197382
Apartment,Shared room,2,1.0,LA,0,3.912023005
Townhouse,Private room,2,1.5,NYC,20,4.007333185
House,Entire home/apt,2,1.0,LA,11,4.553876892
Apartment,Entire home/apt,3,1.0,NYC,28,4.553876892
Apartment,Entire home/apt,2,1.0,NYC,17,4.787491743
House,Entire home/apt,6,4.0,NYC,0,6.214608097999999
Apartment,Entire home/apt,3,1.0,LA,0,5.010635294
Apartment,Private room,1,1.0,LA,19,4.234106505
Apartment,Private room,2,1.0,LA,3,4.442651256
Apartment,Entire home/apt,2,1.0,LA,3,5.293304825
Apartment,Entire home/apt,5,1.0,NYC,22,5.59471138
Condominium,Private room,3,1.0,Boston,121,4.852030264
House,Entire home/apt,4,2.0,LA,9,5.700443572999999
Apartment,Private room,1,1.0,NYC,3,3.688879454
Apartment,Private room,4,1.0,SF,19,5.105945473999999
Apartment,Entire home/apt,4,1.0,NYC,14,5.38907173
Apartment,Entire home/apt,3,1.0,LA,1,5.402677382
Apartment,Entire home/apt,4,1.0,LA,0,4.59511985
House,Entire home/apt,6,3.0,SF,31,6.163314804
Apartment,Entire home/apt,4,2.0,LA,0,5.010635294
Apartment,Entire home/apt,3,1.0,LA,0,5.616771097999999
Apartment,Private room,1,1.0,NYC,1,3.688879454
Apartment,Shared room,6,1.5,NYC,12,3.401197382
Apartment,Private room,2,1.0,Chicago,34,3.555348061
Apartment,Private room,1,1.0,NYC,0,4.6051701860000005
Apartment,Private room,1,1.0,LA,0,4.6051701860000005
Apartment,Entire home/apt,2,1.0,NYC,4,4.787491743
House,Private room,3,2.0,NYC,67,4.317488114
Condominium,Private room,1,1.0,LA,0,3.36729583
House,Entire home/apt,4,1.0,LA,12,5.937536205
Apartment,Private room,2,1.0,NYC,1,4.343805422
Apartment,Entire home/apt,4,2.0,NYC,83,5.9914645470000005
Apartment,Private room,2,1.0,NYC,0,4.644390898999999
Apartment,Entire home/apt,3,1.0,NYC,15,5.298317367
House,Private room,2,1.0,DC,0,4.17438727
Apartment,Private room,1,1.0,NYC,0,4.406719247
House,Private room,4,1.0,LA,3,4.060443011
Apartment,Entire home/apt,1,1.0,LA,1,5.298317367
Condominium,Private room,2,1.0,LA,12,4.094344562
House,Private room,3,2.0,LA,58,4.007333185
Apartment,Entire home/apt,5,1.0,NYC,3,5.517452896
House,Private room,2,2.0,SF,289,4.356708827
Apartment,Entire home/apt,4,1.0,NYC,0,7.313220387
Apartment,Private room,2,1.0,NYC,26,4.382026635
Apartment,Private room,1,1.0,NYC,2,3.912023005
Townhouse,Entire home/apt,2,1.0,DC,51,4.6051701860000005
Apartment,Private room,2,1.0,NYC,7,3.80666249
House,Private room,1,1.0,DC,18,4.553876892
Apartment,Private room,2,1.5,NYC,0,4.094344562
Condominium,Entire home/apt,8,1.0,Boston,0,5.521460918
Apartment,Entire home/apt,4,1.0,NYC,0,5.298317367
Apartment,Entire home/apt,6,2.0,LA,22,5.241747015
House,Private room,1,1.0,LA,26,4.043051268
House,Private room,3,2.5,LA,15,3.6635616460000002
Apartment,Entire home/apt,4,1.0,NYC,23,4.941642423
Apartment,Private room,2,1.0,Chicago,65,4.248495242
Townhouse,Entire home/apt,3,1.0,DC,9,4.510859507
Bed & Breakfast,Private room,2,1.0,LA,25,3.555348061
Apartment,Private room,4,1.0,LA,40,5.293304825
Apartment,Entire home/apt,6,2.0,NYC,8,5.703782475
Apartment,Private room,1,1.0,NYC,0,3.912023005
Apartment,Entire home/apt,5,1.0,NYC,15,5.0039463060000005
Apartment,Private room,2,1.0,LA,0,4.6051701860000005
Apartment,Entire home/apt,3,1.0,NYC,120,5.393627546
Apartment,Entire home/apt,2,1.0,LA,2,4.700480366
House,Entire home/apt,6,2.0,SF,3,5.521460918
Apartment,Entire home/apt,3,1.0,LA,0,4.394449155
House,Entire home/apt,8,2.5,DC,0,4.700480366
Apartment,Entire home/apt,2,1.0,LA,10,5.298317367
Townhouse,Private room,2,1.0,LA,41,4.17438727
Apartment,Private room,3,2.0,Chicago,16,4.553876892
Apartment,Private room,1,1.0,LA,0,5.703782475
House,Private room,2,2.0,NYC,9,4.317488114
Apartment,Entire home/apt,4,1.0,Chicago,12,5.220355825
Apartment,Private room,2,2.5,NYC,47,4.553876892
Apartment,Shared room,1,1.0,DC,5,2.995732274
Apartment,Entire home/apt,4,1.0,DC,0,5.010635294
Apartment,Entire home/apt,4,1.0,NYC,0,5.298317367
Loft,Entire home/apt,2,1.0,LA,27,5.4161004020000005
House,Private room,2,1.5,DC,95,4.17438727
House,Shared room,1,1.0,LA,6,3.218875825
House,Entire home/apt,6,2.5,DC,0,6.309918278
House,Private room,1,1.0,LA,4,3.688879454
Apartment,Entire home/apt,4,1.0,NYC,22,5.703782475
House,Entire home/apt,2,1.0,LA,36,4.65396035
Apartment,Private room,1,1.0,NYC,14,3.80666249
Apartment,Entire home/apt,3,1.0,Chicago,7,5.129898715
Apartment,Entire home/apt,4,1.0,NYC,0,5.726847748
House,Entire home/apt,5,1.0,LA,0,5.6869753560000005
House,Entire home/apt,3,1.5,LA,1,5.347107531
Apartment,Entire home/apt,2,1.0,NYC,0,5.068904202
Apartment,Private room,1,1.0,NYC,0,3.912023005
House,Entire home/apt,6,1.0,LA,1,4.8598124039999995
House,Private room,2,1.0,LA,44,4.48863637
Apartment,Private room,1,1.0,NYC,0,4.744932128
House,Private room,3,1.5,LA,0,3.688879454
Guesthouse,Entire home/apt,2,1.0,LA,1,4.442651256
Apartment,Entire home/apt,3,1.0,NYC,2,5.298317367
Apartment,Entire home/apt,5,1.0,NYC,64,5.164785974
House,Entire home/apt,5,1.0,LA,0,5.4161004020000005
Apartment,Entire home/apt,4,2.0,LA,8,4.543294782
House,Private room,2,1.0,LA,18,4.143134726
Apartment,Entire home/apt,3,1.0,NYC,15,5.068904202
Condominium,Entire home/apt,4,2.0,SF,2,5.247024072
House,Entire home/apt,8,3.0,LA,4,5.700443572999999
Condominium,Private room,3,1.5,NYC,1,4.48863637
House,Private room,3,1.0,LA,0,3.912023005
Condominium,Entire home/apt,7,1.0,NYC,14,5.616771097999999
Boat,Entire home/apt,5,1.5,LA,0,6.684611727999999
Apartment,Entire home/apt,6,2.0,DC,0,6.620073207000001
Apartment,Private room,3,1.0,NYC,0,4.828313737
Apartment,Entire home/apt,4,1.0,LA,4,5.010635294
Apartment,Private room,3,1.0,NYC,33,3.951243719
Bed & Breakfast,Entire home/apt,2,1.0,SF,116,4.59511985
Apartment,Private room,2,,NYC,6,4.007333185
Apartment,Private room,1,1.0,NYC,6,4.007333185
Apartment,Entire home/apt,2,1.0,NYC,64,5.298317367
House,Entire home/apt,6,2.0,NYC,9,6.109247582999999
Apartment,Shared room,1,1.0,NYC,8,3.912023005
Apartment,Private room,1,1.0,SF,339,4.3694478519999995
Apartment,Entire home/apt,4,1.0,NYC,0,6.620073207000001
Townhouse,Entire home/apt,8,3.5,LA,5,6.309918278
Apartment,Entire home/apt,2,1.0,NYC,3,5.010635294
Tent,Entire home/apt,2,1.0,LA,4,3.80666249
Apartment,Private room,1,1.0,LA,22,4.007333185
House,Private room,2,1.0,LA,18,4.007333185
Apartment,Private room,2,1.0,LA,0,4.442651256
House,Entire home/apt,5,3.0,LA,0,5.298317367
Townhouse,Entire home/apt,6,1.5,Boston,67,6.052089168999999
Apartment,Entire home/apt,3,1.0,LA,43,5.459585514
Apartment,Entire home/apt,4,1.0,DC,1,5.068904202
Apartment,Entire home/apt,4,1.0,SF,7,5.480638923
Apartment,Private room,1,1.0,NYC,0,3.912023005
Apartment,Entire home/apt,4,1.0,NYC,1,5.288267031
Loft,Private room,2,1.0,LA,167,4.828313737
Apartment,Private room,2,1.5,SF,5,4.553876892
Apartment,Private room,2,1.0,LA,1,3.4339872039999997
Apartment,Private room,2,1.0,NYC,0,3.912023005
Apartment,Entire home/apt,5,1.0,SF,11,5.926926026
Apartment,Entire home/apt,5,2.0,Boston,1,5.170483995
House,Entire home/apt,5,1.0,NYC,9,4.836281907
Apartment,Private room,1,1.0,Chicago,18,4.219507705
Apartment,Private room,1,,SF,93,4.143134726
Apartment,Entire home/apt,6,1.0,NYC,49,5.247024072
Apartment,Private room,1,1.0,NYC,15,4.204692618999999
Apartment,Shared room,2,1.0,NYC,41,4.543294782
House,Private room,2,2.0,LA,0,4.248495242
Apartment,Entire home/apt,5,1.0,SF,103,5.5606816310000005
Apartment,Private room,2,1.5,NYC,1,4.094344562
House,Private room,2,2.0,Boston,4,4.59511985
Apartment,Private room,2,1.0,NYC,28,4.6051701860000005
Apartment,Entire home/apt,3,1.0,LA,65,4.442651256
Townhouse,Entire home/apt,2,1.0,DC,65,5.010635294
Apartment,Private room,1,1.0,NYC,0,4.6051701860000005
Villa,Entire home/apt,9,3.0,LA,8,5.293304825
House,Entire home/apt,4,2.0,LA,18,4.6051701860000005
Apartment,Entire home/apt,2,1.0,DC,4,4.828313737
Condominium,Private room,3,1.0,LA,4,4.382026635
Apartment,Private room,1,1.0,NYC,0,4.248495242
Apartment,Private room,1,1.0,NYC,0,7.003065459
House,Entire home/apt,4,2.0,LA,0,4.430816799
House,Entire home/apt,2,1.0,LA,22,4.418840608
House,Entire home/apt,14,3.5,LA,39,7.003065459
Apartment,Entire home/apt,4,1.0,NYC,0,5.010635294
Apartment,Entire home/apt,4,1.0,SF,1,6.163314804
Apartment,Entire home/apt,8,1.0,NYC,67,5.814130532
Apartment,Entire home/apt,5,1.0,LA,4,5.513428746000001
Condominium,Private room,2,1.0,LA,4,3.7612001160000004
House,Private room,3,1.0,NYC,48,4.700480366
Bed & Breakfast,Private room,1,1.0,LA,1,3.912023005
Townhouse,Private room,2,1.0,LA,3,4.007333185
Apartment,Private room,2,1.0,NYC,75,4.317488114
Apartment,Private room,2,1.0,NYC,6,4.382026635
Apartment,Private room,3,1.0,LA,11,3.526360525
Apartment,Entire home/apt,2,1.0,NYC,9,5.164785974
House,Entire home/apt,8,2.0,LA,22,5.700443572999999
Apartment,Private room,2,1.0,NYC,0,4.317488114
Apartment,Entire home/apt,5,1.0,NYC,47,5.293304825
Apartment,Private room,2,1.0,NYC,16,4.6051701860000005
Apartment,Entire home/apt,16,1.0,Chicago,5,5.298317367
Apartment,Entire home/apt,4,2.0,LA,1,4.49980967
Apartment,Entire home/apt,4,1.0,SF,0,5.4161004020000005
Apartment,Entire home/apt,3,1.0,Chicago,16,4.852030264
Apartment,Private room,2,1.0,NYC,28,4.094344562
Loft,Shared room,1,1.0,LA,0,4.477336814
Apartment,Entire home/apt,3,1.0,DC,1,4.6051701860000005
Townhouse,Entire home/apt,3,2.0,LA,27,4.905274778
In-law,Entire home/apt,2,1.0,LA,0,4.248495242
Apartment,Entire home/apt,5,1.0,NYC,2,4.9344739330000005
House,Entire home/apt,6,1.5,LA,40,5.476463552
House,Entire home/apt,4,2.0,LA,26,5.272999559
Apartment,Private room,2,1.0,SF,0,5.703782475
Condominium,Entire home/apt,6,1.0,NYC,5,4.6051701860000005
Townhouse,Private room,2,1.0,NYC,0,5.4161004020000005
Apartment,Shared room,1,1.0,LA,0,4.343805422
House,Entire home/apt,6,2.0,LA,57,4.317488114
Apartment,Entire home/apt,2,1.0,NYC,8,5.438079309
Apartment,Private room,1,1.0,LA,3,3.9889840469999998
Apartment,Entire home/apt,2,1.0,LA,7,3.80666249
Townhouse,Entire home/apt,6,2.5,Chicago,12,5.293304825
House,Entire home/apt,7,1.0,SF,2,5.298317367
Apartment,Private room,2,1.0,NYC,1,4.127134385
Guesthouse,Entire home/apt,2,1.0,Boston,28,4.828313737
Apartment,Entire home/apt,3,1.0,LA,33,4.86753445
Apartment,Entire home/apt,3,1.0,NYC,8,5.4161004020000005
Apartment,Entire home/apt,2,1.0,SF,2,4.927253685
House,Private room,4,1.0,LA,14,5.010635294
Condominium,Private room,2,1.5,NYC,16,4.49980967
Apartment,Private room,1,,NYC,10,4.553876892
Apartment,Private room,1,1.0,NYC,181,4.5849674789999995
House,Entire home/apt,5,1.0,LA,0,5.521460918
Townhouse,Entire home/apt,6,1.0,LA,52,4.762173935
Apartment,Entire home/apt,2,1.0,NYC,1,5.081404365
Apartment,Entire home/apt,4,1.5,NYC,0,5.192956851
Townhouse,Entire home/apt,4,2.5,LA,20,5.370638027999999
Apartment,Entire home/apt,3,1.0,LA,88,4.700480366
Apartment,Entire home/apt,4,2.0,LA,5,4.787491743
House,Entire home/apt,4,1.0,LA,15,4.48863637
Apartment,Entire home/apt,2,1.0,LA,2,4.744932128
House,Entire home/apt,8,2.5,LA,5,5.384495062999999
Yurt,Entire home/apt,2,1.0,LA,2,5.298317367
Apartment,Entire home/apt,2,1.0,NYC,15,4.700480366
Apartment,Entire home/apt,6,1.5,NYC,19,5.616771097999999
Apartment,Private room,2,1.0,NYC,0,3.912023005
Apartment,Entire home/apt,2,1.0,Boston,3,4.905274778
House,Entire home/apt,9,3.0,LA,11,5.963579343999999
Apartment,Entire home/apt,4,1.0,Boston,0,5.164785974
Apartment,Entire home/apt,1,1.0,SF,1,4.787491743
House,Private room,2,1.0,NYC,5,3.688879454
Apartment,Entire home/apt,6,1.5,NYC,25,6.109247582999999
Apartment,Private room,2,1.0,LA,0,3.828641396
Apartment,Entire home/apt,2,1.0,NYC,19,5.298317367
House,Private room,1,1.0,LA,1,4.094344562
Condominium,Private room,2,1.0,LA,0,4.317488114
Apartment,Entire home/apt,2,1.0,LA,3,4.49980967
Apartment,Private room,1,1.0,NYC,18,4.094344562
Apartment,Entire home/apt,4,1.0,NYC,6,5.579729826
Condominium,Entire home/apt,4,1.0,SF,1,5.105945473999999
Apartment,Entire home/apt,3,1.0,NYC,18,4.700480366
House,Shared room,5,2.0,LA,26,3.401197382
Apartment,Entire home/apt,4,1.0,NYC,2,5.298317367
Apartment,Private room,2,1.0,NYC,0,4.248495242
House,Private room,2,1.0,NYC,6,3.828641396
Apartment,Entire home/apt,5,2.5,NYC,2,6.109247582999999
Apartment,Entire home/apt,2,1.0,NYC,0,5.298317367
Apartment,Entire home/apt,12,2.0,NYC,5,6.872128101
Apartment,Entire home/apt,5,1.0,NYC,35,5.214935758
Apartment,Entire home/apt,4,1.0,LA,3,5.247024072
Townhouse,Private room,2,2.0,LA,19,4.158883083
Apartment,Entire home/apt,4,1.0,LA,4,4.17438727
Apartment,Entire home/apt,2,1.0,NYC,4,5.521460918
Apartment,Private room,2,1.0,DC,14,4.6051701860000005
Condominium,Entire home/apt,2,1.0,Chicago,4,4.6051701860000005
House,Private room,2,1.5,NYC,2,3.80666249
Apartment,Entire home/apt,5,1.0,DC,71,4.59511985
Apartment,Private room,2,1.0,NYC,1,4.007333185
Apartment,Entire home/apt,2,1.0,NYC,10,5.272999559
Apartment,Private room,2,1.0,NYC,2,4.234106505
Apartment,Entire home/apt,4,1.0,SF,4,6.551080335
Apartment,Entire home/apt,6,2.0,LA,13,5.342334252
Bungalow,Entire home/apt,4,1.0,LA,18,5.4161004020000005
Apartment,Entire home/apt,2,1.0,LA,0,4.248495242
House,Private room,2,1.0,LA,3,4.060443011
Apartment,Entire home/apt,2,1.0,NYC,0,3.555348061
Apartment,Entire home/apt,6,1.0,Boston,43,5.0039463060000005
Townhouse,Private room,2,1.0,NYC,31,4.59511985
Bed & Breakfast,Private room,2,0.5,LA,0,3.583518938
Apartment,Private room,2,1.0,SF,0,5.075173815
Apartment,Private room,2,1.5,NYC,3,4.59511985
Apartment,Entire home/apt,2,1.0,NYC,4,4.955827058000001
House,Entire home/apt,12,4.0,LA,5,6.906754779
House,Private room,2,1.0,LA,0,4.3694478519999995
House,Private room,2,2.0,LA,0,4.828313737
Apartment,Private room,2,1.0,Chicago,2,4.317488114
Apartment,Entire home/apt,5,1.0,NYC,14,4.86753445
Apartment,Entire home/apt,3,1.0,NYC,39,4.744932128
Guesthouse,Entire home/apt,2,1.5,LA,5,5.068904202
Apartment,Entire home/apt,4,1.0,LA,12,5.164785974
Apartment,Entire home/apt,10,2.0,Chicago,27,5.616771097999999
House,Private room,1,1.0,LA,62,4.17438727
House,Entire home/apt,8,2.5,SF,0,6.109247582999999
Apartment,Private room,2,1.0,NYC,34,4.17438727
Apartment,Private room,2,1.0,LA,54,3.80666249
House,Private room,1,1.0,NYC,1,4.094344562
House,Entire home/apt,3,2.0,DC,35,5.192956851
Apartment,Private room,2,1.0,NYC,87,5.010635294
Condominium,Private room,1,1.0,DC,5,4.356708827
Apartment,Entire home/apt,2,1.0,NYC,0,5.521460918
Apartment,Private room,1,1.0,NYC,323,4.276666119
Apartment,Entire home/apt,4,1.0,DC,48,5.517452896
Apartment,Shared room,1,1.0,LA,30,2.5649493569999997
House,Private room,1,1.0,LA,0,3.401197382
Loft,Entire home/apt,2,1.0,LA,7,4.828313737
Apartment,Entire home/apt,2,1.0,NYC,18,4.442651256
House,Private room,2,1.0,LA,0,5.010635294
House,Private room,6,1.0,LA,5,4.3694478519999995
Apartment,Entire home/apt,3,,LA,1,5.010635294
Other,Entire home/apt,5,1.0,SF,11,5.075173815
Apartment,Entire home/apt,4,1.0,NYC,5,5.298317367
Apartment,Entire home/apt,3,1.0,NYC,30,5.59471138
Apartment,Private room,1,1.0,SF,0,5.703782475
Apartment,Private room,2,1.0,LA,1,4.700480366
Apartment,Entire home/apt,5,1.0,NYC,2,5.192956851
Apartment,Private room,2,1.5,NYC,44,5.4161004020000005
House,Private room,2,1.0,SF,28,3.951243719
House,Private room,2,1.0,LA,153,4.521788577
Apartment,Private room,2,1.0,NYC,9,4.17438727
Condominium,Shared room,1,1.0,NYC,4,4.65396035
Apartment,Entire home/apt,4,1.0,NYC,55,5.4161004020000005
Apartment,Private room,2,1.0,LA,0,4.828313737
Apartment,Shared room,4,1.0,NYC,1,3.401197382
Apartment,Private room,3,2.0,NYC,51,4.477336814
Apartment,Entire home/apt,5,1.0,Boston,26,5.010635294
Condominium,Entire home/apt,4,1.0,DC,0,7.090076836000001
Apartment,Private room,2,2.0,NYC,0,4.248495242
Apartment,Private room,2,1.0,NYC,3,3.912023005
Apartment,Private room,2,1.0,NYC,0,3.7841896339999996
House,Private room,6,1.0,Boston,2,4.553876892
Apartment,Private room,2,1.0,NYC,1,4.17438727
House,Private room,2,2.0,LA,51,4.49980967
Apartment,Entire home/apt,2,1.0,NYC,14,4.744932128
Apartment,Entire home/apt,3,1.0,LA,0,4.941642423
Apartment,Shared room,1,1.0,LA,6,3.218875825
Apartment,Private room,2,1.0,NYC,14,4.691347882
Loft,Entire home/apt,4,1.0,LA,49,4.8598124039999995
Apartment,Private room,2,1.0,DC,8,4.317488114
Townhouse,Entire home/apt,2,1.0,NYC,41,4.672828834
Bungalow,Private room,2,1.0,LA,1,4.094344562
Apartment,Shared room,1,1.0,NYC,15,3.465735903
House,Entire home/apt,8,3.0,LA,6,5.96870756
Apartment,Private room,2,1.0,NYC,9,4.094344562
Apartment,Entire home/apt,5,1.0,NYC,5,5.501258211000001
House,Entire home/apt,4,1.5,LA,1,4.9767337419999995
Apartment,Entire home/apt,3,,NYC,15,5.075173815
Apartment,Entire home/apt,2,1.0,NYC,19,4.779123493
Apartment,Entire home/apt,3,1.0,SF,0,7.003065459
Apartment,Private room,2,1.0,NYC,5,4.007333185
Apartment,Entire home/apt,3,1.0,Chicago,12,6.620073207000001
Apartment,Entire home/apt,5,2.0,NYC,19,5.4161004020000005
Apartment,Entire home/apt,2,1.0,SF,21,4.787491743
House,Private room,2,1.0,Chicago,25,4.007333185
Apartment,Entire home/apt,2,1.0,NYC,0,5.521460918
Apartment,Private room,2,1.0,NYC,7,4.234106505
Apartment,Private room,1,1.5,LA,1,4.204692618999999
Apartment,Entire home/apt,7,1.0,NYC,3,5.298317367
Apartment,Private room,3,1.0,NYC,37,4.6051701860000005
Apartment,Private room,2,1.0,NYC,6,4.17438727
House,Entire home/apt,6,2.5,NYC,0,5.8579331539999995
Apartment,Entire home/apt,4,1.0,NYC,4,4.941642423
Condominium,Private room,2,1.0,SF,117,4.744932128
Townhouse,Entire home/apt,7,1.5,LA,5,4.644390898999999
Apartment,Entire home/apt,7,2.0,DC,44,5.978885765
Apartment,Entire home/apt,2,1.0,NYC,118,4.787491743
Apartment,Private room,1,1.0,NYC,17,3.80666249
House,Entire home/apt,2,1.0,LA,31,5.521460918
Apartment,Entire home/apt,2,1.0,LA,4,4.317488114
Loft,Private room,2,1.0,NYC,0,4.941642423
Townhouse,Private room,2,1.0,NYC,0,4.553876892
Apartment,Entire home/apt,5,1.0,NYC,77,5.293304825
Apartment,Private room,4,1.0,NYC,53,4.382026635
Apartment,Private room,1,1.0,NYC,0,3.80666249
Apartment,Private room,1,1.0,NYC,4,4.317488114
Townhouse,Private room,2,1.0,LA,3,3.912023005
Apartment,Entire home/apt,4,2.0,NYC,0,6.5072777120000005
Apartment,Entire home/apt,2,1.0,NYC,4,4.6051701860000005
House,Private room,2,1.0,LA,5,4.17438727
Other,Entire home/apt,4,1.0,NYC,0,4.59511985
Apartment,Entire home/apt,4,1.0,NYC,28,4.5849674789999995
Apartment,Entire home/apt,5,1.0,NYC,13,5.347107531
House,Shared room,1,2.0,LA,0,3.401197382
Bed & Breakfast,Private room,2,1.5,DC,70,3.6635616460000002
Apartment,Private room,1,1.0,NYC,2,3.526360525
Apartment,Private room,2,1.0,NYC,0,4.382026635
House,Shared room,1,2.0,LA,0,3.80666249
House,Private room,2,1.0,LA,119,4.382026635
Apartment,Private room,2,1.0,NYC,1,4.382026635
House,Private room,2,1.0,LA,2,4.127134385
Apartment,Entire home/apt,4,1.0,NYC,12,4.905274778
House,Private room,2,3.0,LA,1,4.317488114
Apartment,Private room,2,1.0,DC,0,5.010635294
Apartment,Shared room,2,1.0,LA,0,4.343805422
House,Private room,3,1.0,NYC,18,4.007333185
Apartment,Private room,2,1.0,LA,0,3.912023005
Timeshare,Private room,3,1.0,NYC,0,5.8579331539999995
Apartment,Private room,1,1.0,NYC,32,4.234106505
Apartment,Private room,2,1.0,Chicago,37,4.077537444
House,Entire home/apt,2,1.0,LA,4,4.86753445
House,Private room,2,2.0,LA,122,4.828313737
Apartment,Entire home/apt,3,1.0,NYC,74,4.8598124039999995
Apartment,Entire home/apt,8,1.0,DC,25,5.2522734280000005
Apartment,Entire home/apt,3,1.0,NYC,10,5.393627546
Loft,Entire home/apt,2,2.0,LA,1,5.010635294
House,Entire home/apt,6,2.5,DC,46,6.395261597999999
Apartment,Entire home/apt,2,1.0,LA,6,4.828313737
Apartment,Entire home/apt,2,1.0,NYC,25,5.247024072
Apartment,Private room,2,1.0,Chicago,30,3.555348061
Apartment,Entire home/apt,2,1.0,NYC,5,5.075173815
Apartment,Private room,2,1.0,DC,9,4.48863637
House,Entire home/apt,6,3.0,LA,0,6.109247582999999
House,Entire home/apt,4,1.0,LA,18,4.3694478519999995
House,Private room,2,1.0,NYC,39,3.526360525
Apartment,Entire home/apt,2,1.0,LA,0,4.828313737
House,Entire home/apt,6,2.0,DC,1,4.6051701860000005
House,Entire home/apt,6,1.0,LA,11,6.1737861039999995
House,Entire home/apt,4,1.0,LA,4,4.8598124039999995
Townhouse,Private room,3,1.5,NYC,6,4.077537444
Apartment,Private room,2,1.0,LA,0,4.6051701860000005
Apartment,Private room,2,1.5,NYC,3,4.094344562
Condominium,Entire home/apt,2,1.0,SF,1,4.905274778
House,Private room,2,1.5,Boston,3,3.688879454
Apartment,Private room,2,1.0,LA,0,4.828313737
House,Private room,2,1.0,LA,10,4.094344562
Apartment,Entire home/apt,4,1.0,Boston,12,5.231108617
Apartment,Private room,1,1.0,NYC,1,4.442651256
House,Entire home/apt,4,1.0,NYC,3,5.010635294
House,Private room,2,1.5,NYC,96,4.007333185
House,Entire home/apt,8,2.0,LA,0,5.814130532
Townhouse,Entire home/apt,3,1.0,LA,27,5.010635294
Bungalow,Private room,2,1.0,LA,0,3.8918202980000003
Apartment,Private room,1,1.0,NYC,1,3.912023005
Apartment,Entire home/apt,3,1.0,DC,47,5.187385806
Apartment,Private room,2,1.0,Chicago,27,4.290459441
Apartment,Entire home/apt,2,1.0,LA,36,4.6051701860000005
Condominium,Private room,2,1.0,SF,64,5.075173815
Apartment,Entire home/apt,4,1.0,NYC,1,4.442651256
Apartment,Private room,1,1.5,LA,0,4.127134385
Apartment,Entire home/apt,4,1.0,LA,1,4.356708827
Apartment,Entire home/apt,2,1.0,Boston,0,5.703782475
Apartment,Entire home/apt,6,1.0,NYC,18,5.521460918
Apartment,Private room,3,1.0,NYC,0,4.317488114
